"UT","DT","TC","PY","Department"
"RAJESHKUMAR2016687","ARTICLE",14,2016,"Chemical and Biological Engineering"
"DUHOUX20161158","ARTICLE",5,2016,"Chemical and Biological Engineering"
"RAJESHKUMAR2016630","ARTICLE",7,2016,"Chemical and Biological Engineering"
"BAGHBANZADEH20169971","ARTICLE",1,2016,"Chemical and Biological Engineering"
"ROEBUCK2016143","ARTICLE",1,2016,"Chemical and Biological Engineering"
"PLOUFFE20169","ARTICLE",9,2016,"Chemical and Biological Engineering"
"KENNEDY20163163","ARTICLE",0,2016,"Chemical and Biological Engineering"
"BIDSORKHI2016","ARTICLE",3,2016,"Chemical and Biological Engineering"
"MIELKE2016279","ARTICLE",2,2016,"Chemical and Biological Engineering"
"SILVA201697","ARTICLE",5,2016,"Chemical and Biological Engineering"
"RAJESHKUMAR2016470","ARTICLE",13,2016,"Chemical and Biological Engineering"
"ZHENG201616","ARTICLE",3,2016,"Chemical and Biological Engineering"
"ROBINSON2016263","ARTICLE",3,2016,"Chemical and Biological Engineering"
"TANG2016709","ARTICLE",2,2016,"Chemical and Biological Engineering"
"MONYONCHO20164894","ARTICLE",3,2016,"Chemical and Biological Engineering"
"AL-QASAS2016119","ARTICLE",3,2016,"Chemical and Biological Engineering"
"LESSARD2016710","ARTICLE",0,2016,"Chemical and Biological Engineering"
"MOSLEHYANI201698","ARTICLE",1,2016,"Chemical and Biological Engineering"
"KANAGARAJ201681","ARTICLE",4,2016,"Chemical and Biological Engineering"
"GOH201643","ARTICLE",20,2016,"Chemical and Biological Engineering"
"EMADZADEH2016","ARTICLE",2,2016,"Chemical and Biological Engineering"
"BISWAS20164889","ARTICLE",6,2016,"Chemical and Biological Engineering"
"ROBERGE2016","ARTICLE",2,2016,"Chemical and Biological Engineering"
"GHAEE201614453","ARTICLE",4,2016,"Chemical and Biological Engineering"
"KHULBE20167","ARTICLE",2,2016,"Chemical and Biological Engineering"
"RAJESHKUMAR2016246","ARTICLE",17,2016,"Chemical and Biological Engineering"
"SADHUKHAN201641","ARTICLE",4,2016,"Chemical and Biological Engineering"
"YANG201615778","ARTICLE",0,2016,"Chemical and Biological Engineering"
